index,participante,tipo,cohorte
TCGA-A7-A0CE-01A-11R-A00Z-07,TCGA-A7-A0CE,tumor,BRCA
TCGA-A7-A0CH-01A-21R-A00Z-07,TCGA-A7-A0CH,tumor,BRCA
TCGA-A7-A0D9-01A-31R-A056-07,TCGA-A7-A0D9,tumor,BRCA
TCGA-A7-A0DB-01A-11R-A00Z-07,TCGA-A7-A0DB,tumor,BRCA
TCGA-A7-A13E-01A-11R-A12P-07,TCGA-A7-A13E,tumor,BRCA
TCGA-A7-A13F-01A-11R-A12P-07,TCGA-A7-A13F,tumor,BRCA
TCGA-A7-A13G-01A-11R-A13Q-07,TCGA-A7-A13G,tumor,BRCA
TCGA-AC-A23H-01A-11R-A157-07,TCGA-AC-A23H,tumor,BRCA
TCGA-AC-A2FB-01A-11R-A17B-07,TCGA-AC-A2FB,tumor,BRCA
TCGA-AC-A2FF-01A-11R-A17B-07,TCGA-AC-A2FF,tumor,BRCA
TCGA-AC-A2FM-01A-11R-A19W-07,TCGA-AC-A2FM,tumor,BRCA
TCGA-BH-A0AU-01A-11R-A12P-07,TCGA-BH-A0AU,tumor,BRCA
TCGA-BH-A0AY-01A-21R-A00Z-07,TCGA-BH-A0AY,tumor,BRCA
TCGA-BH-A0AZ-01A-21R-A12P-07,TCGA-BH-A0AZ,tumor,BRCA
TCGA-BH-A0B3-01A-11R-A056-07,TCGA-BH-A0B3,tumor,BRCA
TCGA-BH-A0B5-01A-11R-A12P-07,TCGA-BH-A0B5,tumor,BRCA
TCGA-BH-A0B7-01A-12R-A115-07,TCGA-BH-A0B7,tumor,BRCA
TCGA-BH-A0B8-01A-21R-A056-07,TCGA-BH-A0B8,tumor,BRCA
TCGA-BH-A0BA-01A-11R-A056-07,TCGA-BH-A0BA,tumor,BRCA
TCGA-BH-A0BC-01A-22R-A084-07,TCGA-BH-A0BC,tumor,BRCA
TCGA-BH-A0BJ-01A-11R-A056-07,TCGA-BH-A0BJ,tumor,BRCA
TCGA-BH-A0BM-01A-11R-A056-07,TCGA-BH-A0BM,tumor,BRCA
TCGA-BH-A0BQ-01A-21R-A115-07,TCGA-BH-A0BQ,tumor,BRCA
TCGA-BH-A0BS-01A-11R-A12P-07,TCGA-BH-A0BS,tumor,BRCA
TCGA-BH-A0BT-01A-11R-A12P-07,TCGA-BH-A0BT,tumor,BRCA
TCGA-BH-A0BV-01A-11R-A00Z-07,TCGA-BH-A0BV,tumor,BRCA
TCGA-BH-A0BW-01A-11R-A115-07,TCGA-BH-A0BW,tumor,BRCA
TCGA-BH-A0BZ-01A-31R-A12P-07,TCGA-BH-A0BZ,tumor,BRCA
TCGA-BH-A0C0-01A-21R-A056-07,TCGA-BH-A0C0,tumor,BRCA
TCGA-BH-A0C3-01A-21R-A12P-07,TCGA-BH-A0C3,tumor,BRCA
TCGA-BH-A0DD-01A-31R-A12P-07,TCGA-BH-A0DD,tumor,BRCA
TCGA-BH-A0DG-01A-21R-A12P-07,TCGA-BH-A0DG,tumor,BRCA
TCGA-BH-A0DH-01A-11R-A084-07,TCGA-BH-A0DH,tumor,BRCA
TCGA-BH-A0DK-01A-21R-A056-07,TCGA-BH-A0DK,tumor,BRCA
TCGA-BH-A0DL-01A-11R-A115-07,TCGA-BH-A0DL,tumor,BRCA
TCGA-BH-A0DO-01B-11R-A12D-07,TCGA-BH-A0DO,tumor,BRCA
TCGA-BH-A0DP-01A-21R-A056-07,TCGA-BH-A0DP,tumor,BRCA
TCGA-BH-A0DQ-01A-11R-A084-07,TCGA-BH-A0DQ,tumor,BRCA
TCGA-BH-A0DT-01A-21R-A12D-07,TCGA-BH-A0DT,tumor,BRCA
TCGA-BH-A0DV-01A-21R-A12P-07,TCGA-BH-A0DV,tumor,BRCA
TCGA-BH-A0DZ-01A-11R-A00Z-07,TCGA-BH-A0DZ,tumor,BRCA
TCGA-BH-A0E0-01A-11R-A056-07,TCGA-BH-A0E0,tumor,BRCA
TCGA-BH-A0E1-01A-11R-A056-07,TCGA-BH-A0E1,tumor,BRCA
TCGA-BH-A0H5-01A-21R-A115-07,TCGA-BH-A0H5,tumor,BRCA
TCGA-BH-A0H7-01A-13R-A056-07,TCGA-BH-A0H7,tumor,BRCA
TCGA-BH-A0H9-01A-11R-A056-07,TCGA-BH-A0H9,tumor,BRCA
TCGA-BH-A0HA-01A-11R-A12P-07,TCGA-BH-A0HA,tumor,BRCA
TCGA-BH-A0HK-01A-11R-A056-07,TCGA-BH-A0HK,tumor,BRCA
TCGA-BH-A18J-01A-11R-A12D-07,TCGA-BH-A18J,tumor,BRCA
TCGA-BH-A18K-01A-11R-A12D-07,TCGA-BH-A18K,tumor,BRCA
TCGA-BH-A18L-01A-32R-A12D-07,TCGA-BH-A18L,tumor,BRCA
TCGA-BH-A18M-01A-11R-A12D-07,TCGA-BH-A18M,tumor,BRCA
TCGA-BH-A18N-01A-11R-A12D-07,TCGA-BH-A18N,tumor,BRCA
TCGA-BH-A18P-01A-11R-A12D-07,TCGA-BH-A18P,tumor,BRCA
TCGA-BH-A18Q-01A-12R-A12D-07,TCGA-BH-A18Q,tumor,BRCA
TCGA-BH-A18R-01A-11R-A12D-07,TCGA-BH-A18R,tumor,BRCA
TCGA-BH-A18S-01A-11R-A12D-07,TCGA-BH-A18S,tumor,BRCA
TCGA-BH-A18U-01A-21R-A12D-07,TCGA-BH-A18U,tumor,BRCA
TCGA-BH-A18V-01A-11R-A12D-07,TCGA-BH-A18V,tumor,BRCA
TCGA-BH-A1EN-01A-11R-A13Q-07,TCGA-BH-A1EN,tumor,BRCA
TCGA-BH-A1EO-01A-11R-A137-07,TCGA-BH-A1EO,tumor,BRCA
TCGA-BH-A1ET-01A-11R-A137-07,TCGA-BH-A1ET,tumor,BRCA
TCGA-BH-A1EU-01A-11R-A137-07,TCGA-BH-A1EU,tumor,BRCA
TCGA-BH-A1EV-01A-11R-A137-07,TCGA-BH-A1EV,tumor,BRCA
TCGA-BH-A1EW-01A-11R-A137-07,TCGA-BH-A1EW,tumor,BRCA
TCGA-BH-A1F0-01A-11R-A137-07,TCGA-BH-A1F0,tumor,BRCA
TCGA-BH-A1F2-01A-31R-A13Q-07,TCGA-BH-A1F2,tumor,BRCA
TCGA-BH-A1F6-01A-11R-A13Q-07,TCGA-BH-A1F6,tumor,BRCA
TCGA-BH-A1F8-01A-11R-A13Q-07,TCGA-BH-A1F8,tumor,BRCA
TCGA-BH-A1FB-01A-11R-A13Q-07,TCGA-BH-A1FB,tumor,BRCA
TCGA-BH-A1FC-01A-11R-A13Q-07,TCGA-BH-A1FC,tumor,BRCA
TCGA-BH-A1FD-01A-11R-A13Q-07,TCGA-BH-A1FD,tumor,BRCA
TCGA-BH-A1FE-01A-11R-A13Q-07,TCGA-BH-A1FE,tumor,BRCA
TCGA-BH-A1FG-01A-11R-A13Q-07,TCGA-BH-A1FG,tumor,BRCA
TCGA-BH-A1FH-01A-12R-A13Q-07,TCGA-BH-A1FH,tumor,BRCA
TCGA-BH-A1FJ-01A-11R-A13Q-07,TCGA-BH-A1FJ,tumor,BRCA
TCGA-BH-A1FM-01A-11R-A13Q-07,TCGA-BH-A1FM,tumor,BRCA
TCGA-BH-A1FN-01A-11R-A13Q-07,TCGA-BH-A1FN,tumor,BRCA
TCGA-BH-A1FR-01A-11R-A13Q-07,TCGA-BH-A1FR,tumor,BRCA
TCGA-BH-A1FU-01A-11R-A14D-07,TCGA-BH-A1FU,tumor,BRCA
TCGA-BH-A203-01A-12R-A169-07,TCGA-BH-A203,tumor,BRCA
TCGA-BH-A204-01A-11R-A157-07,TCGA-BH-A204,tumor,BRCA
TCGA-BH-A208-01A-11R-A157-07,TCGA-BH-A208,tumor,BRCA
TCGA-BH-A209-01A-11R-A157-07,TCGA-BH-A209,tumor,BRCA
TCGA-E2-A153-01A-12R-A12D-07,TCGA-E2-A153,tumor,BRCA
TCGA-E2-A158-01A-11R-A12D-07,TCGA-E2-A158,tumor,BRCA
TCGA-E2-A15I-01A-21R-A137-07,TCGA-E2-A15I,tumor,BRCA
TCGA-E2-A15K-01A-11R-A12P-07,TCGA-E2-A15K,tumor,BRCA
TCGA-E2-A15M-01A-11R-A12D-07,TCGA-E2-A15M,tumor,BRCA
TCGA-E2-A1BC-01A-11R-A12P-07,TCGA-E2-A1BC,tumor,BRCA
TCGA-E2-A1IG-01A-11R-A144-07,TCGA-E2-A1IG,tumor,BRCA
TCGA-E2-A1L7-01A-11R-A144-07,TCGA-E2-A1L7,tumor,BRCA
TCGA-E2-A1LB-01A-11R-A144-07,TCGA-E2-A1LB,tumor,BRCA
TCGA-E2-A1LH-01A-11R-A14D-07,TCGA-E2-A1LH,tumor,BRCA
TCGA-E2-A1LS-01A-12R-A157-07,TCGA-E2-A1LS,tumor,BRCA
TCGA-E9-A1N4-01A-11R-A14M-07,TCGA-E9-A1N4,tumor,BRCA
TCGA-E9-A1N5-01A-11R-A14D-07,TCGA-E9-A1N5,tumor,BRCA
TCGA-E9-A1N6-01A-11R-A144-07,TCGA-E9-A1N6,tumor,BRCA
TCGA-E9-A1N9-01A-11R-A14D-07,TCGA-E9-A1N9,tumor,BRCA
TCGA-E9-A1NA-01A-11R-A144-07,TCGA-E9-A1NA,tumor,BRCA
TCGA-E9-A1ND-01A-11R-A144-07,TCGA-E9-A1ND,tumor,BRCA
TCGA-E9-A1NF-01A-11R-A14D-07,TCGA-E9-A1NF,tumor,BRCA
TCGA-E9-A1NG-01A-21R-A14M-07,TCGA-E9-A1NG,tumor,BRCA
TCGA-E9-A1R7-01A-11R-A14M-07,TCGA-E9-A1R7,tumor,BRCA
TCGA-E9-A1RB-01A-11R-A157-07,TCGA-E9-A1RB,tumor,BRCA
TCGA-E9-A1RC-01A-11R-A157-07,TCGA-E9-A1RC,tumor,BRCA
TCGA-E9-A1RD-01A-11R-A157-07,TCGA-E9-A1RD,tumor,BRCA
TCGA-E9-A1RF-01A-11R-A157-07,TCGA-E9-A1RF,tumor,BRCA
TCGA-E9-A1RH-01A-21R-A169-07,TCGA-E9-A1RH,tumor,BRCA
TCGA-E9-A1RI-01A-11R-A169-07,TCGA-E9-A1RI,tumor,BRCA
TCGA-GI-A2C8-01A-11R-A16F-07,TCGA-GI-A2C8,tumor,BRCA
TCGA-GI-A2C9-01A-11R-A21T-07,TCGA-GI-A2C9,tumor,BRCA
TCGA-E9-A1N3-01A-12R-A157-07,TCGA-E9-A1N3,tumor,BRCA
TCGA-B6-A1KN-01A-11R-A13Q-07,TCGA-B6-A1KN,tumor,BRCA
TCGA-A7-A3J0-01A-11R-A213-07,TCGA-A7-A3J0,tumor,BRCA
TCGA-BH-A28O-01A-11R-A22K-07,TCGA-BH-A28O,tumor,BRCA
TCGA-A2-A0SU-01A-11R-A084-07,TCGA-A2-A0SU,tumor,BRCA
TCGA-E2-A1BD-01A-11R-A12P-07,TCGA-E2-A1BD,tumor,BRCA
TCGA-E9-A1R4-01A-21R-A14D-07,TCGA-E9-A1R4,tumor,BRCA
TCGA-C8-A1HM-01A-12R-A137-07,TCGA-C8-A1HM,tumor,BRCA
TCGA-S3-AA12-01A-11R-A41B-07,TCGA-S3-AA12,tumor,BRCA
TCGA-AN-A0FT-01A-11R-A034-07,TCGA-AN-A0FT,tumor,BRCA
TCGA-AR-A2LM-01A-11R-A180-07,TCGA-AR-A2LM,tumor,BRCA
TCGA-A2-A0SV-01A-11R-A084-07,TCGA-A2-A0SV,tumor,BRCA
TCGA-BH-A0BG-01A-11R-A115-07,TCGA-BH-A0BG,tumor,BRCA
TCGA-D8-A1JB-01A-11R-A13Q-07,TCGA-D8-A1JB,tumor,BRCA
TCGA-PE-A5DE-01A-11R-A27Q-07,TCGA-PE-A5DE,tumor,BRCA
TCGA-HN-A2NL-01A-11R-A18M-07,TCGA-HN-A2NL,tumor,BRCA
TCGA-A2-A0T5-01A-21R-A084-07,TCGA-A2-A0T5,tumor,BRCA
TCGA-BH-A0DX-01A-11R-A115-07,TCGA-BH-A0DX,tumor,BRCA
TCGA-BH-A0EE-01A-11R-A034-07,TCGA-BH-A0EE,tumor,BRCA
TCGA-OL-A5D7-01A-11R-A27Q-07,TCGA-OL-A5D7,tumor,BRCA
TCGA-EW-A6S9-01A-22R-A33J-07,TCGA-EW-A6S9,tumor,BRCA
TCGA-D8-A1XB-01A-11R-A14D-07,TCGA-D8-A1XB,tumor,BRCA
TCGA-AR-A2LO-01A-31R-A18M-07,TCGA-AR-A2LO,tumor,BRCA
TCGA-D8-A3Z5-01A-41R-A24H-07,TCGA-D8-A3Z5,tumor,BRCA
TCGA-EW-A2FR-01A-11R-A21T-07,TCGA-EW-A2FR,tumor,BRCA
TCGA-AR-A1AX-01A-11R-A12P-07,TCGA-AR-A1AX,tumor,BRCA
TCGA-E2-A1IE-01A-11R-A13Q-07,TCGA-E2-A1IE,tumor,BRCA
TCGA-AN-A0XL-01A-11R-A10J-07,TCGA-AN-A0XL,tumor,BRCA
TCGA-AO-A12C-01A-11R-A10J-07,TCGA-AO-A12C,tumor,BRCA
TCGA-GM-A2DD-01A-11R-A180-07,TCGA-GM-A2DD,tumor,BRCA
TCGA-A2-A04P-01A-31R-A034-07,TCGA-A2-A04P,tumor,BRCA
TCGA-A2-A04X-01A-21R-A034-07,TCGA-A2-A04X,tumor,BRCA
TCGA-E2-A3DX-01A-21R-A213-07,TCGA-E2-A3DX,tumor,BRCA
TCGA-D8-A27H-01A-11R-A16F-07,TCGA-D8-A27H,tumor,BRCA
TCGA-A8-A09B-01A-11R-A00Z-07,TCGA-A8-A09B,tumor,BRCA
TCGA-E2-A14Y-01A-21R-A12D-07,TCGA-E2-A14Y,tumor,BRCA
TCGA-A2-A0YL-01A-21R-A109-07,TCGA-A2-A0YL,tumor,BRCA
TCGA-AN-A0XR-01A-11R-A109-07,TCGA-AN-A0XR,tumor,BRCA
TCGA-E9-A22G-01A-11R-A157-07,TCGA-E9-A22G,tumor,BRCA
TCGA-E2-A14N-01A-31R-A137-07,TCGA-E2-A14N,tumor,BRCA
TCGA-E2-A576-01A-11R-A31O-07,TCGA-E2-A576,tumor,BRCA
TCGA-E2-A1LA-01A-11R-A144-07,TCGA-E2-A1LA,tumor,BRCA
TCGA-BH-A0HO-01A-11R-A034-07,TCGA-BH-A0HO,tumor,BRCA
TCGA-A8-A097-01A-11R-A034-07,TCGA-A8-A097,tumor,BRCA
TCGA-A2-A3KD-01A-12R-A213-07,TCGA-A2-A3KD,tumor,BRCA
TCGA-C8-A135-01A-11R-A115-07,TCGA-C8-A135,tumor,BRCA
TCGA-EW-A1OV-01A-11R-A144-07,TCGA-EW-A1OV,tumor,BRCA
TCGA-AC-A7VC-01A-11R-A352-07,TCGA-AC-A7VC,tumor,BRCA
TCGA-E9-A54X-01A-11R-A266-07,TCGA-E9-A54X,tumor,BRCA
TCGA-AO-A03O-01A-11R-A00Z-07,TCGA-AO-A03O,tumor,BRCA
TCGA-A8-A09W-01A-11R-A00Z-07,TCGA-A8-A09W,tumor,BRCA
TCGA-C8-A12L-01A-11R-A115-07,TCGA-C8-A12L,tumor,BRCA
TCGA-A2-A0CS-01A-11R-A115-07,TCGA-A2-A0CS,tumor,BRCA
TCGA-E2-A1B1-01A-21R-A12P-07,TCGA-E2-A1B1,tumor,BRCA
TCGA-AN-A0FX-01A-11R-A034-07,TCGA-AN-A0FX,tumor,BRCA
