PC1,PC2,PC3,cohorte,tipo,grupo
-37.556236,-91.049484,67.31696,PRAD,tumor,tumor_PRAD
-80.02634,-67.98421,128.37025,PRAD,tumor,tumor_PRAD
-84.67491,-58.91468,114.00036,PRAD,tumor,tumor_PRAD
-51.46681,-54.261066,74.18117,PRAD,tumor,tumor_PRAD
-68.28278,-85.498184,114.84311,PRAD,tumor,tumor_PRAD
-77.03213,-55.622993,111.274704,PRAD,tumor,tumor_PRAD
-82.414665,-56.790325,107.22622,PRAD,tumor,tumor_PRAD
-64.38515,-73.495834,99.31397,PRAD,normal,normal_PRAD
-46.59285,-80.1796,79.23028,PRAD,normal,normal_PRAD
-61.806763,-97.38364,113.850365,PRAD,normal,normal_PRAD
-71.3876,-46.569504,86.60221,PRAD,normal,normal_PRAD
-50.814823,-98.12982,102.65429,PRAD,normal,normal_PRAD
-7.990975,-119.415054,65.350746,PRAD,normal,normal_PRAD
-46.109154,-89.258224,99.90693,PRAD,normal,normal_PRAD
-34.123394,-98.451355,79.05862,PRAD,normal,normal_PRAD
-16.945404,-89.90815,40.46244,PRAD,normal,normal_PRAD
-52.774776,-105.006355,109.10497,PRAD,normal,normal_PRAD
-46.051357,-94.148056,92.84003,PRAD,normal,normal_PRAD
-62.291073,-95.01304,107.518524,PRAD,normal,normal_PRAD
-19.478487,-104.43312,69.29401,PRAD,normal,normal_PRAD
-20.907093,-91.5766,58.68371,PRAD,normal,normal_PRAD
-26.388664,-106.23887,74.15736,PRAD,normal,normal_PRAD
-12.508733,-106.27642,52.771503,PRAD,normal,normal_PRAD
-41.780663,-77.39312,78.90172,PRAD,normal,normal_PRAD
-3.383776,-98.405266,55.39567,PRAD,normal,normal_PRAD
-39.42739,-92.368034,78.81176,PRAD,normal,normal_PRAD
-31.186157,-106.32349,81.64448,PRAD,normal,normal_PRAD
-18.403086,-103.40222,58.1768,PRAD,normal,normal_PRAD
-41.961094,-89.258896,92.313614,PRAD,normal,normal_PRAD
-28.332302,-93.73568,72.14932,PRAD,normal,normal_PRAD
-34.689167,-99.3438,83.45494,PRAD,normal,normal_PRAD
-23.86425,-85.876205,58.525642,PRAD,normal,normal_PRAD
-34.332916,-101.196526,86.03662,PRAD,normal,normal_PRAD
-35.088394,-94.408936,79.11874,PRAD,normal,normal_PRAD
-45.03632,-80.42332,91.07423,PRAD,normal,normal_PRAD
-65.98356,-82.713234,115.83478,PRAD,normal,normal_PRAD
-41.82367,-95.694305,96.626396,PRAD,normal,normal_PRAD
-56.461662,-98.90381,117.33116,PRAD,normal,normal_PRAD
-67.05174,-49.954754,95.7811,PRAD,normal,normal_PRAD
-67.55758,-71.100494,108.600105,PRAD,normal,normal_PRAD
-65.964615,-67.55574,90.75685,PRAD,normal,normal_PRAD
-62.923573,-76.80621,106.49174,PRAD,normal,normal_PRAD
-46.654358,-103.580086,107.76462,PRAD,normal,normal_PRAD
-51.508186,-91.8919,101.84424,PRAD,normal,normal_PRAD
-63.20704,-73.51417,78.49462,PRAD,normal,normal_PRAD
-17.503134,-60.31949,74.911674,PRAD,normal,normal_PRAD
-1.3414061,-74.955795,55.745327,PRAD,normal,normal_PRAD
0.095299296,-85.38287,59.206177,PRAD,normal,normal_PRAD
4.642995,-70.472824,51.35985,PRAD,normal,normal_PRAD
-59.8843,-93.491684,105.65743,PRAD,normal,normal_PRAD
0.2801177,-85.92238,55.972942,PRAD,normal,normal_PRAD
-11.482882,-73.3179,62.969208,PRAD,normal,normal_PRAD
-37.062,-87.3784,75.26183,PRAD,normal,normal_PRAD
-54.172764,-100.767746,104.14689,PRAD,normal,normal_PRAD
-10.271385,-57.59198,65.43679,PRAD,normal,normal_PRAD
-40.538277,-103.93517,100.180664,PRAD,normal,normal_PRAD
-52.83323,-102.79492,113.97893,PRAD,normal,normal_PRAD
-43.045002,-61.271458,74.3105,PRAD,normal,normal_PRAD
-42.691326,-85.68934,81.4901,PRAD,normal,normal_PRAD
